"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","0","8","0","Compiling M_SimpleUnlitTranslucent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","0","24","0","Compiling CineMat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSplineMeshes}"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","0","8","0","Compiling TranslucentTransformGizmoMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","0","2","0","Compiling TransformGizmoMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","23","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","23","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","2","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","8","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","8","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","0","10","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","0","12","0","Compiling Xray: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","0","8","0","Compiling Main: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","0","52","0","Compiling BaseFlattenMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","0","44","0","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","0","6","0","Compiling DefaultPostProcessMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","0","17","0","Compiling DefaultLightFunctionMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","0","115","0","Compiling DefaultDeferredDecalMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","0","871","0","Compiling WorldGridMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=1, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","0","35","0","Compiling DefaultTextMaterialOpaque: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Game/FirstPerson/Meshes/BaseMaterial.BaseMaterial","0","0","0","33","0","Compiling BaseMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/FirstPerson/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","0","76","0","Compiling M_FPGun: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Game/FirstPerson/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","0","76","0","Compiling M_UE4Man_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","17","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","0","8","0","Compiling DebugEditorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","0","21","0","Compiling CubeMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","0","30","0","Compiling AntiAliasedTextMaterialTranslucent: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","2","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=True, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=False, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=True"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=True, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=True, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=True, StaticSwitch'Use extra samples2-1'=True, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=True, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=True, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=True, StaticSwitch'0. Print Dots2-1'=True, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=True, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=False, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=False, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
"/Game/AdvancedCelShader/CelShader/Materials/CelShader.CelShader","0","0","0","33","0","Compiling CelShader: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'0. Saturation2-1'=False, StaticSwitch'0. Print Dots2-1'=False, StaticSwitch'0. Pixellate2-1'=False, StaticSwitch'0. Watercolour2-1'=False, StaticSwitch'0. Colour grading2-1'=True, StaticSwitch'0. Cel lighting2-1'=False, StaticSwitch'Use variable line weight2-1'=False, StaticSwitch'Use extra samples2-1'=True, StaticSwitch'0. Inner shadow2-1'=False, StaticSwitch'0. Outer shadow2-1'=False, StaticSwitch'0. Shadow shading2-1'=False, StaticSwitch'1. Blackboard2-1'=False, StaticSwitch'Posterize base ink2-1'=True, StaticSwitch'1. Lightness shading2-1'=False, StaticSwitch'Watercolour texture sky2-1'=False"
